IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg26382173	R	TMEM121	NM_025268	Promoter
cg26043257	F	CD38	NM_001775	Promoter
cg17739459	F	PRR13;PRR13	NM_001005354;NM_018457	Promoter
cg23859630	R	GPSM3	NM_022107	Promoter
cg13055001	F	PPP1CA;PPP1CA;PPP1CA	NM_002708;NM_206873;NM_001008709	Promoter
cg24856658	R	JMY	NM_152405	Promoter
cg01118078	F	TP53INP2	NM_021202	Promoter
cg25399309	F	MAST4;MAST4	NM_015183;NM_001164664	Promoter
cg14316118	R	CCDC6	NM_005436	Promoter
cg22669566	R	NINJ2	NM_016533	Promoter
cg08696107	R	HCG4	NR_002139	Promoter
cg15569052	R	SH3BP2;SH3BP2;SH3BP2	NM_001145855;NM_001145855;NM_001122681	Promoter
cg13975648	F	TSC22D4	NM_030935	Promoter
cg00697703	F	OSBPL3;OSBPL3;OSBPL3;OSBPL3	NM_015550;NM_145322;NM_145320;NM_145321	Promoter
cg04009456	R	ANAPC4	NM_013367	Promoter
cg10142520	F	EHBP1L1	NM_001099409	Promoter
cg22124136	F	RFC3;RFC3	NM_181558;NM_002915	Promoter
cg00698126	F	ZNF783	NR_015357	Promoter
cg19542346	F	CDK4	NM_000075	Promoter
cg21091679	F	ELL2	NM_012081	Promoter
cg06662568	F			Promoter
cg25998666	R	ARL2	NM_001667	Promoter
cg07574163	R			Promoter
cg02927655	F	TM7SF3	NM_016551	Promoter
cg11622162	F	RNF213;RNF213	NM_020954;NM_020914	Promoter
cg16019273	F	EIF2C4	NM_017629	Promoter
cg22884020	F	DLEC1;DLEC1	NM_007335;NM_007337	Promoter
cg01055594	R	WDR35;WDR35	NM_020779;NM_001006657	Promoter
cg14130039	R	PPT2;PPT2	NM_138717;NM_005155	Promoter
cg01437571	R	CEBPA;CEBPA	NM_004364;NM_004364	Promoter
cg22094750	F	TMEM52	NM_178545	Promoter
cg06437740	R	SUCLA2	NM_003850	Promoter
cg02780295	R	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC3;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGC3;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGC3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_032402;NM_018926;NM_018924;NM_018927;NM_032403;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_002588;NM_018915;NM_018920;NM_018923;NM_018925	Promoter
cg14086122	F	RILPL2	NM_145058	Promoter
cg22701032	F	PCYOX1	NM_016297	Promoter
cg19209049	F	CCND1	NM_053056	Promoter
cg19466160	F	DLG4;DLG4	NM_001365;NM_001128827	Promoter
cg07869763	R	LDHB	NM_002300	Promoter
cg06574716	F	ZNF283	NM_181845	Promoter
cg03039974	F	FTL	NM_000146	Promoter
cg20269554	F	TTC4	NM_004623	Promoter
cg27583010	R	CORO1A;LOC606724	NM_007074;NR_002454	Promoter
cg00524967	F	RFC3;RFC3	NM_181558;NM_002915	Promoter
cg08748308	F	LCP2	NM_005565	Promoter
cg03001305	F	STAT5A	NM_003152	Promoter
cg10376731	F	BTRC;BTRC	NM_033637;NM_003939	Promoter
cg25898577	F	PPM1F	NM_014634	Promoter
cg09459339	R	CD96;CD96	NM_198196;NM_005816	Promoter
cg02902102	R	GRIN2D	NM_000836	Promoter
cg22498099	F	CHRNA5	NM_000745	Promoter
cg22991506	F	C14orf182	NM_001012706	Promoter
cg14132731	F	SEL1L	NM_005065	Promoter
cg12136608	R	LRRN1	NM_020873	Promoter
cg17833037	R	CCDC62;CCDC62;CCDC62	NM_201435;NR_027918;NM_032573	Promoter
cg16704241	F	LMLN;IQCG;LMLN;LMLN;LMLN	NR_026786;NM_032263;NR_026787;NM_001136049;NM_033029	Promoter
cg07900658	F	CAGE1;CAGE1;CAGE1;CAGE1;CAGE1;CAGE1;RIOK1	NM_001170693;NM_001170693;NM_001170692;NM_205864;NM_001170692;NM_205864;NM_031480	Promoter
cg15911859	R	RIBC2;SMC1B	NM_015653;NM_148674	Promoter
cg01255894	F	GATA3;GATA3	NM_001002295;NM_002051	Promoter
cg26206183	R	DHRS4L2	NM_198083	Promoter
cg04931383	R	TBC1D1	NM_015173	Promoter
cg23072823	F	SLC6A6;SLC6A6;SLC6A6	NM_001134368;NM_001134367;NM_003043	Promoter
cg13656173	F			Promoter
cg07597892	R	RRBP1;RRBP1	NM_001042576;NM_004587	Promoter
cg18399451	F	ATXN1;ATXN1	NM_001128164;NM_000332	Promoter
cg19753476	F	CHRNE;C17orf107	NM_000080;NM_001145536	Promoter
cg20674327	R	C7orf57	NM_001100159	Promoter
cg02066343	F	ITPR3	NM_002224	Promoter
cg23082281	F	LQK1;FLVCR1;LQK1	NR_027286;NM_014053;NR_027285	Promoter
cg18365142	R	HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L;HSD11B1L	NM_198533;NM_198708;NM_198706;NM_198707;NM_198705;NM_198704	Promoter
cg25170956	F	TPCN2	NM_139075	Promoter
cg12876855	F	LITAF;LITAF;LITAF;LITAF	NM_004862;NM_001136472;NR_024320;NM_001136473	Promoter
cg03068319	F	FAM8A1	NM_016255	Promoter
cg08496737	F	NXF1;NXF1	NM_006362;NM_001081491	Promoter
cg16704346	F	RG9MTD1	NM_017819	Promoter
cg14690065	R	APOL6	NM_030641	Promoter
cg02181247	F	ADM	NM_001124	Promoter
cg17522984	R	NCOA4;NCOA4;NCOA4;NCOA4;NCOA4	NM_005437;NM_001145263;NM_001145261;NM_001145260;NM_005437	Promoter
cg10784813	R	SOCS1	NM_003745	Promoter
cg09409484	R	LOC400752	NR_024270	Promoter
cg26623837	R	CORO6	NM_032854	Promoter
cg00238897	R	HPCAL1;HPCAL1	NM_002149;NM_134421	Promoter
cg13617204	F	HIST1H2AL	NM_003511	Promoter
cg04846710	F	LIX1L	NM_153713	Promoter
cg25692524	F	THSD1P	NR_002816	Promoter
cg12822286	F	LOC100009676;ZBTB11	NR_024407;NM_014415	Promoter
cg12642815	R	TNIP1	NM_006058	Promoter
cg01368415	F	MRPL11;MRPL11;MRPL11	NM_170739;NM_016050;NM_170738	Promoter
cg20347496	R			Promoter
cg11850861	F	HIVEP3;HIVEP3	NM_024503;NM_001127714	Promoter
cg08296680	R	SLC16A3;SLC16A3	NM_001042422;NM_004207	Promoter
cg23191528	F	SYNGAP1	NM_006772	Promoter
cg04138181	R	PLK1	NM_005030	Promoter
cg20580177	R	LRFN3	NM_024509	Promoter
cg21405705	F	ZFP36L1	NM_004926	Promoter
cg24478096	R	LY75	NM_002349	Promoter
cg05507908	F	ANKRD31	NM_001164443	Promoter
cg15620384	R			Promoter
cg06843889	F			Promoter
cg10118435	R	RBCK1;RBCK1	NM_031229;NM_006462	Promoter
cg20822579	R	RIPK3;RIPK3	NM_006871;NM_006871	Promoter
cg22905097	F	EPSTI1;EPSTI1	NM_001002264;NM_033255	Promoter
cg10636246	F	AIM2	NM_004833	Promoter
cg02479773	F	LRRC14	NM_014665	Promoter
cg00965469	F	LY6G5C	NM_025262	Promoter
cg05569877	R			Promoter
cg06460869	R	VIM	NM_003380	Promoter
cg07689907	R	FADS1	NM_013402	Promoter
cg11600807	R	DKFZp686O24166	NR_026750	Promoter
cg11335411	R	ZNF274;ZNF274;ZNF274	NM_016324;NM_016325;NM_133502	Promoter
cg10770287	F	PAPOLA	NM_032632	Promoter
cg27393487	F	CYP4F22	NM_173483	Promoter
cg12610087	F	LOC285954;LOC285954	NR_027118;NR_027119	Promoter
cg17580045	F	CCND2	NM_001759	Promoter
cg17187559	F	ZNF248	NM_021045	Promoter
cg03037030	F	TNF	NM_000594	Promoter
cg19853364	R	INPP4A;INPP4A;INPP4A;INPP4A	NM_001566;NM_004027;NM_001134224;NM_001134225	Promoter
cg12314713	F	IGF2BP1;IGF2BP1	NM_001160423;NM_006546	Promoter
cg10078415	R	ACSM3;ACSM3	NM_202000;NM_005622	Promoter
cg09278980	F			Promoter
cg02725334	F	C22orf30	NM_173566	Promoter
cg02976617	R	NUDT12;NUDT12	NM_031438;NM_031438	Promoter
cg24457521	F	ATP5E;ATP5E;ATP5E	NM_001001977;NM_001001977;NM_006886	Promoter
cg07081477	F			Promoter
cg03797115	R	CASP6;CASP6	NM_001226;NM_032992	Promoter
cg12557418	R	EBAG9;EBAG9;EBAG9	NM_004215;NM_004215;NM_198120	Promoter
cg20323175	F			Promoter
cg24410214	F	CASP8;CASP8;CASP8;CASP8	NM_001080124;NM_001228;NM_033355;NM_033358	Promoter
cg26960833	R	ACIN1;ACIN1;ACIN1;ACIN1;ACIN1	NM_001164817;NM_001164815;NM_014977;NM_001164816;NM_001164814	Promoter
cg11849086	R	LOC146880;LOC146880	NR_027487;NR_026899	Promoter
cg18953104	F	TXLNB;TXLNB	NM_153235;NM_153235	Promoter
cg24585453	F	PGM1	NM_002633	Promoter
cg02211741	R	DGKZ;DGKZ;DGKZ;DGKZ	NM_201533;NM_001105540;NM_003646;NM_201532	Promoter
cg26328687	R	MAML2	NM_032427	Promoter
cg21340944	F	RDH14	NM_020905	Promoter
cg10580941	R	PELI3;PELI3	NM_145065;NM_001098510	Promoter
cg05038881	R	APITD1;APITD1;APITD1	NM_198544;NM_199295;NM_199294	Promoter
cg27089219	R	KPNA1;KPNA1	NM_002264;NR_026698	Promoter
cg01567239	F			Promoter
cg06609646	F	GRAMD3;GRAMD3;GRAMD3;GRAMD3	NM_001146321;NM_023927;NM_001146320;NM_001146319	Promoter
cg12410225	R	ROPN1L	NM_031916	Promoter
cg03742629	F			Promoter
cg11761483	R	SLC39A11;SLC39A11	NM_001159770;NM_139177	Promoter
cg16087457	F	TRIM65	NM_173547	Promoter
cg07578070	R	RAET1K	NR_024045	Promoter
cg10442913	R	ATP1A1;ATP1A1	NM_001160233;NM_000701	Promoter
cg21919599	F	NLRP3;NLRP3	NM_001127461;NM_001079821	Promoter
cg21608489	R	POU2F2	NM_002698	Promoter
cg13906792	R	C15orf17	NM_020447	Promoter
cg20430773	F	ARHGEF19	NM_153213	Promoter
cg02461114	R	DIDO1;DIDO1;DIDO1	NM_022105;NM_080797;NM_033081	Promoter
cg18580117	R	SNAP23;SNAP23	NM_003825;NM_130798	Promoter
cg21205978	F	APOL6	NM_030641	Promoter
cg00225623	R	SPATA13;SPATA13	NM_001166271;NM_153023	Promoter
cg04266460	F	SOCS1	NM_003745	Promoter
cg22765233	R	ZNF776	NM_173632	Promoter
cg23093496	R	C16orf54;C16orf54	NM_175900;NM_175900	Promoter
cg06169590	R	ZFP36L2;LOC100129726	NM_006887;NR_027251	Promoter
cg05783998	R			Promoter
cg09884423	R	TXNRD1;TXNRD1;TXNRD1;EID3;TXNRD1;TXNRD1	NM_182729;NM_182743;NM_001093771;NM_001008394;NM_003330;NM_182742	Promoter
cg15092561	R	C21orf33;C21orf33	NM_198155;NM_004649	Promoter
cg25162948	F	PHF11;PHF11	NM_001040443;NM_001040444	Promoter
cg01313313	F	C5orf39	NM_001014279	Promoter
cg18020334	R	HLA-C	NM_002117	Promoter
cg10636745	R			Promoter
cg04943625	R	EGR2	NM_001136178	Promoter
cg14697642	F	PKD2L2	NM_014386	Promoter
cg24512005	F	NAP1L4	NM_005969	Promoter
cg08278008	R			Promoter
cg14652095	F	HIST1H1A	NM_005325	Promoter
cg05359207	R	ZNF217	NM_006526	Promoter
cg03043417	F	CD53;CD53;CD53	NM_000560;NM_001040033;NM_000560	Promoter
cg00791764	R	RASL11B	NM_023940	Promoter
cg15928347	F			Promoter
cg09016822	R	IER3	NM_003897	Promoter
cg27432847	F			Promoter
cg21127537	F	TTC12	NM_017868	Promoter
cg09045681	R	TCF19;TCF19;CCHCR1	NM_001077511;NM_007109;NM_019052	Promoter
cg27637303	R			Promoter
cg13355704	R	ANXA4	NM_001153	Promoter
cg11518359	F			Promoter
cg04078221	F			Promoter
cg05227350	F	ZBTB44	NM_014155	Promoter
cg14288281	R			Promoter
cg24096680	F	ACOX1;FBF1;ACOX1	NM_004035;NM_001080542;NM_007292	Promoter
cg17988310	F	GRAP2	NM_004810	Promoter
cg12189137	F	FBXO21;FBXO21	NM_033624;NM_015002	Promoter
cg16411857	R	NLRC5	NM_032206	Promoter
cg03182908	F	MUL1	NM_024544	Promoter
cg08522143	R	ZNF14	NM_021030	Promoter
cg01570885	R	FAM50B	NM_012135	Promoter
cg01301803	R			Promoter
cg17833066	R	RAB11FIP4	NM_032932	Promoter
cg11074232	R			Promoter
cg03745160	F	ANKLE1	NM_152363	Promoter
cg12151124	R	ICAM1	NM_000201	Promoter
cg24385322	F	RELL2;RELL2;HDAC3;RELL2	NM_173828;NM_173828;NM_003883;NM_001130029	Promoter
cg20972214	R	SLC2A3;SLC2A3	NM_006931;NM_006931	Promoter
cg17886959	F	MT2A	NM_005953	Promoter
cg19936812	R			Promoter
cg04587910	F	NHEJ1	NM_024782	Promoter
cg14511739	R	APC;APC;APC	NM_000038;NM_001127510;NM_001127511	Promoter
cg19136632	R	ARL6IP5	NM_006407	Promoter
cg14202768	F	DDI2	NM_032341	Promoter
cg02284014	R	TFEB;TFEB	NM_001167827;NM_007162	Promoter
cg27184585	R	C18orf45	NM_032933	Promoter
cg00591868	R	PBX4	NM_025245	Promoter
cg05393023	F	SFT2D2	NM_199344	Promoter
cg19598416	R	CAPN2;CAPN2	NM_001748;NM_001146068	Promoter
cg27125645	F	DNAH10	NM_207437	Promoter
cg18284089	R	TMEM154	NM_152680	Promoter
cg00550955	R			Promoter
cg20328456	R	PPT2;PPT2;PRRT1	NM_138717;NM_005155;NM_030651	Promoter
cg04155793	F	CDK10;CDK10;CDK10;CDK10;CDK10;CDK10	NM_001098533;NR_027703;NM_001160367;NM_052987;NM_052988;NR_027702	Promoter
cg18940830	R			Promoter
cg22012530	R	GSDMD	NM_001166237	Promoter
cg12034187	F	POLD2;POLD2	NM_006230;NM_001127218	Promoter
cg23202913	R	RPS20;RPS20	NM_001023;NM_001146227	Promoter
cg19916659	R	MIR548N	NR_031666	Promoter
cg07492045	F	LOC729678	NR_027183	Promoter
cg15006396	F	FAM55C;NFKBIZ;NFKBIZ;FAM55C	NM_145037;NM_001005474;NM_001005474;NM_001134456	Promoter
cg26153045	F	ELN;ELN;ELN;ELN;ELN	NM_001081752;NM_000501;NM_001081754;NM_001081753;NM_001081755	Promoter
cg12578486	F	UBAC2;UBAC2;UBAC2	NM_001144072;NM_177967;NR_026644	Promoter
cg13434396	R	ADAMTSL5	NM_213604	Promoter
cg00232105	F			Promoter
cg27310710	F	NCOR2;NCOR2	NM_006312;NM_001077261	Promoter
cg12853742	R	LTB4R;LTB4R2;LTB4R2;LTB4R2;LTB4R;CIDEB;LTB4R	NM_001143919;NM_001164693;NM_019839;NM_001164692;NM_181657;NM_014430;NM_001143919	Promoter
cg14294708	F	ZCCHC7	NM_032226	Promoter
cg19844653	R	TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7	NM_201632;NM_001134852;NM_001134851;NM_201633;NM_003202;NM_213648;NM_201634	Promoter
cg00762659	R	TPRKB	NM_016058	Promoter
cg18328206	R	RASSF5;RASSF5	NM_182663;NM_182664	Promoter
cg15990192	F	ATP1A1;ATP1A1	NM_001160233;NM_000701	Promoter
cg05644480	R	APOC1	NM_001645	Promoter
cg20460697	R	MALT1;MALT1	NM_173844;NM_006785	Promoter
cg05344293	R	COTL1	NM_021149	Promoter
cg23844174	F	PRKCZ;PRKCZ;PRKCZ	NM_001033582;NM_002744;NM_001033581	Promoter
cg22861286	F	SSBP3;SSBP3;SSBP3	NM_001009955;NM_018070;NM_145716	Promoter
cg19390582	F	MED26	NM_004831	Promoter
cg02219026	R	ZNF589	NM_016089	Promoter
cg14069412	F	TXNDC15	NM_024715	Promoter
cg27262702	R	APRT;APRT	NM_001030018;NM_000485	Promoter
cg16955704	R	PDE6B;PDE6B;PDE6B	NM_000283;NM_001145291;NM_001145292	Promoter
cg07335376	F	MRPL15	NM_014175	Promoter
cg03052078	R	STXBP5;STXBP5	NM_001127715;NM_139244	Promoter
cg22803549	F	LGMN;LGMN	NM_001008530;NM_005606	Promoter
cg07441122	R			Promoter
cg12410692	F			Promoter
cg20593774	R	PTK2B;PTK2B;PTK2B;PTK2B	NM_173176;NM_173175;NM_004103;NM_173174	Promoter
cg09065413	R	PTCH2	NM_001166292	Promoter
cg16848712	R	SLC38A2	NM_018976	Promoter
cg24585377	R	RPS6KA1	NM_002953	Promoter
cg03418876	F	LUC7L3;LUC7L3	NM_016424;NM_006107	Promoter
cg27170015	R	PLK1	NM_005030	Promoter
cg18578263	R	RINL	NM_198445	Promoter
cg26767960	R	SMARCAL1;SMARCAL1	NM_014140;NM_001127207	Promoter
cg11238542	R			Promoter
cg04134015	R	OPA1;OPA1;OPA1;OPA1;OPA1;OPA1;OPA1;OPA1	NM_130833;NM_130837;NM_130835;NM_130834;NM_130836;NM_015560;NM_130832;NM_130831	Promoter
cg18555073	F	B2M	NM_004048	Promoter
cg12265130	R	PATL1	NM_152716	Promoter
cg12696259	R	POLE4	NM_019896	Promoter
cg17186760	R	HSPA1L;HSPA1A	NM_005527;NM_005345	Promoter
cg02737782	R			Promoter
cg11713727	R	MMADHC	NM_015702	Promoter
cg13072214	F	PARP10	NM_032789	Promoter
cg06225154	R	RAC2	NM_002872	Promoter
cg01556246	R	PRAGMIN	NM_001080826	Promoter
cg09565472	F	HCG4	NR_002139	Promoter
cg09717333	R	NAA15	NM_057175	Promoter
cg21402832	R	TNFSF10	NM_003810	Promoter
cg18319984	F			Promoter
cg20445402	F	IRS2	NM_003749	Promoter
cg07400063	F	CCHCR1;CCHCR1;TCF19;TCF19;CCHCR1	NM_001105564;NM_001105563;NM_001077511;NM_007109;NM_019052	Promoter
cg09374774	R	FAM78A	NM_033387	Promoter
cg02642223	R			Promoter
cg23687971	F	NECAB3;NECAB3	NM_031231;NM_031232	Promoter
cg02267488	R	DCK	NM_000788	Promoter
cg15541193	R	GSDMD	NM_001166237	Promoter
cg16450200	F	HEATR3	NM_182922	Promoter
cg20412244	R			Promoter
cg06529201	F	HES7;HES7	NM_001165967;NM_032580	Promoter
cg26114570	F	TMEM201;TMEM201	NM_001010866;NM_001130924	Promoter
cg09440788	R	RAB11FIP1;RAB11FIP1	NM_025151;NM_001002814	Promoter
cg04026675	F	CDKN2A;CDKN2A;CDKN2A	NM_058197;NM_058195;NM_000077	Promoter
cg05948372	R	ABHD3	NM_138340	Promoter
cg12626589	F	PPT2;PRRT1;PPT2	NM_005155;NM_030651;NM_138717	Promoter
cg06329684	R	C4orf49	NM_032623	Promoter
cg02888838	F	SFT2D3;SFT2D3	NM_032740;NM_032740	Promoter
cg17721910	F	KLF1	NM_006563	Promoter
cg14292522	F	UHRF1BP1L;UHRF1BP1L	NM_001006947;NM_015054	Promoter
cg26873754	R	FUCA1	NM_000147	Promoter
cg10286983	F	ALDH5A1;ALDH5A1	NM_001080;NM_170740	Promoter
cg23123362	F	THG1L	NM_017872	Promoter
cg18419276	F	SNRNP200	NM_014014	Promoter
cg09020649	F	FZD6;FZD6;FZD6	NM_001164616;NM_003506;NM_001164615	Promoter
cg04547244	R	OSBPL3;OSBPL3;OSBPL3;OSBPL3	NM_015550;NM_145322;NM_145320;NM_145321	Promoter
cg14660125	R	HERC5	NM_016323	Promoter
cg18881641	F	C6orf120;WDR27;C6orf120	NM_001029863;NM_182552;NM_001029863	Promoter
cg17516160	F	MRE11A;MRE11A;ANKRD49	NM_005591;NM_005590;NM_017704	Promoter
cg15288800	R	C17orf100;MED31;C17orf100	NM_001105520;NM_016060;NM_001105520	Promoter
cg11787508	R			Promoter
cg24385580	F	SSH2	NM_033389	Promoter
cg14571004	R	GALNT12	NM_024642	Promoter
cg08904394	F	CCDC88B	NM_032251	Promoter
cg09548084	F	SLC35B3;SLC35B3;SLC35B3	NM_015948;NM_001142540;NM_001142541	Promoter
cg26741530	F	C10orf32;C10orf32	NM_144591;NM_001136200	Promoter
cg15471946	R	BRWD1;BRWD1;BRWD1	NM_033656;NM_018963;NM_001007246	Promoter
cg03640883	F	DYNLRB2	NM_130897	Promoter
cg21030719	F	LOC100271722	NR_027036	Promoter
cg01681367	F	SPN;SPN	NM_001030288;NM_003123	Promoter
cg09852601	R	RAB37;RAB37;RAB37;RAB37	NM_001163989;NM_001163990;NM_175738;NM_001006638	Promoter
cg09503853	R	TSPYL5	NM_033512	Promoter
cg05798318	F	HRAS;HRAS;LRRC56;HRAS	NM_005343;NM_001130442;NM_198075;NM_176795	Promoter
cg11571761	R	ELL2	NM_012081	Promoter
cg10667338	R	LIN7B	NM_022165	Promoter
cg11318133	R	OAS2;OAS2;OAS2	NM_001032731;NM_016817;NM_002535	Promoter
cg23082003	F	SAP18	NM_005870	Promoter
cg07918978	F	TKT;TKT;TKT	NM_001135056;NM_001064;NM_001135055	Promoter
cg11502844	R	DDX1	NM_004939	Promoter
cg12340144	F	XYLB	NM_005108	Promoter
cg14082075	F	C9orf98	NM_152572	Promoter
cg09594075	R	CRK;CRK	NM_016823;NM_005206	Promoter
cg03571507	F	ZNF611;ZNF611;ZNF611	NM_001161499;NM_001161500;NM_001161501	Promoter
cg26411822	F	STX12	NM_177424	Promoter
cg22629853	R	MTPAP	NM_018109	Promoter
cg08318365	R	TRMT61B	NM_017910	Promoter
cg03961551	R	RUNX3;RUNX3	NM_001031680;NM_004350	Promoter
cg19823452	R	USE1	NM_018467	Promoter
cg16826064	F	FAM53A	NM_001013622	Promoter
cg11930955	F	TPCN1;TPCN1;IQCD	NM_001143819;NM_017901;NM_138451	Promoter
cg10731256	R	NIT2	NM_020202	Promoter
cg24671951	R	ATP8B2;ATP8B2	NM_020452;NM_001005855	Promoter
cg23253752	F	ELL3	NM_025165	Promoter
cg25758167	R	AGL;AGL;AGL;AGL;AGL	NM_000644;NM_000643;NM_000642;NM_000646;NM_000028	Promoter
cg15588941	F	SLC25A20	NM_000387	Promoter
cg09290120	R	GPD2;GPD2	NM_000408;NM_001083112	Promoter
cg20687940	R	OTUB1;OTUB1	NM_017670;NR_003089	Promoter
cg25827255	R	CEP55;CEP55	NM_018131;NM_001127182	Promoter
cg06899186	R	CUL1	NM_003592	Promoter
cg12100751	R	C1orf59;C1orf59;C1orf59	NM_001102592;NM_001102592;NM_144584	Promoter
cg22081008	F	DDB2	NM_000107	Promoter
cg19265040	F	MED15;MED15	NM_001003891;NM_015889	Promoter
cg08861456	F	OR2L13	NM_175911	Promoter
cg16691944	R	ZNF445	NM_181489	Promoter
cg04244494	F	CCDC77;CCDC77;CCDC77;CCDC77	NM_001130146;NM_032358;NM_001130147;NM_001130148	Promoter
cg26734888	F	HKR1	NM_181786	Promoter
cg16155081	R	TAF1B	NM_005680	Promoter
cg19360852	F	GPR19	NM_006143	Promoter
cg11553066	R	PARVB;PARVB	NM_001003828;NM_013327	Promoter
cg06142946	F	DKFZp686O24166	NR_026750	Promoter
cg10521852	F	LPAR2	NM_004720	Promoter
cg06716182	F	MAML2	NM_032427	Promoter
cg10246531	F	CYBA	NM_000101	Promoter
cg09378339	R	SLC29A3	NM_018344	Promoter
cg11159295	F	PPM1M;PPM1M	NM_144641;NM_001122870	Promoter
cg26245086	F	AFF1	NM_001166693	Promoter
cg20116579	F	TNK1	NM_003985	Promoter
cg00315606	F	HNRNPA2B1;HNRNPA2B1	NM_031243;NM_002137	Promoter
cg09479389	F	C19orf57;CC2D1A	NM_024323;NM_017721	Promoter
cg07991586	R			Promoter
cg05869122	F	ITPKB	NM_002221	Promoter
cg11925263	F	STARD4	NM_139164	Promoter
cg07584031	F	TIGD1;EIF4E2	NM_145702;NM_004846	Promoter
cg05565052	F	TMEM184B	NM_012264	Promoter
cg08110500	F	DCP1B	NM_152640	Promoter
cg19275978	F	PAPOLG	NM_022894	Promoter
cg08750807	F	AARS;EXOSC6	NM_001605;NM_058219	Promoter
cg18946473	F			Promoter
cg20381182	F	GMPR	NM_006877	Promoter
cg05389922	R	UQCC;UQCC	NM_018244;NM_199487	Promoter
cg22376081	F	ZNF304	NM_020657	Promoter
cg21663122	F	HIST1H2BH;HIST1H3F	NM_003524;NM_021018	Promoter
cg16604658	F	TBK1	NM_013254	Promoter
cg24125648	F	SERINC4;C15orf63	NM_001033517;NM_016400	Promoter
cg25251204	R			Promoter
cg23175023	F			Promoter
cg15934095	F			Promoter
cg25845463	R	PRKCZ;PRKCZ;PRKCZ	NM_001033582;NM_002744;NM_001033581	Promoter
cg03433986	F	BSCL2	NM_001130702	Promoter
cg25061349	R	ZNF318	NM_014345	Promoter
cg08542396	R	PDE4DIP	NM_022359	Promoter
cg00837398	F	ZNF783	NR_015357	Promoter
cg02307586	R	FADD	NM_003824	Promoter
cg17792658	R	BBS5	NM_152384	Promoter
cg03966514	F	SPG20;SPG20;SPG20;SPG20	NM_001142296;NM_001142294;NM_015087;NM_001142295	Promoter
cg11739633	F	MEF2D	NM_005920	Promoter
cg03707502	F	ISCU;ISCU	NM_213595;NM_014301	Promoter
cg16786703	F	ADAM8;ADAM8;ADAM8	NM_001164490;NM_001109;NM_001164489	Promoter
cg17573813	F	FHIT;FHIT	NM_002012;NM_001166243	Promoter
cg03989273	R	TCF7;TCF7;TCF7;TCF7;TCF7;TCF7;TCF7	NM_213648;NM_201634;NM_201632;NM_003202;NM_201633;NM_001134852;NM_001134851	Promoter
cg27093918	R			Promoter
cg14039228	F	WIPF2	NM_133264	Promoter
cg22786811	F	LOC285954;LOC285954	NR_027118;NR_027119	Promoter
cg04249706	F	CUGBP2;CUGBP2;CUGBP2;CUGBP2	NM_006561;NM_001083591;NM_001025077;NM_001025076	Promoter
cg07554759	F	MACF1	NM_012090	Promoter
cg13802527	R	C9orf80	NM_021218	Promoter
cg25645310	R	FAM160B1;FAM160B1	NM_020940;NM_001135051	Promoter
cg25691326	R	HPSE2;HPSE2;HPSE2;HPSE2	NM_001166244;NM_001166245;NM_021828;NM_001166246	Promoter
cg13665998	R	NUDT12;NUDT12	NM_031438;NM_031438	Promoter
cg15196314	R	CTU1	NM_145232	Promoter
cg26193484	R	ST6GAL1;ST6GAL1	NM_173216;NM_173217	Promoter
cg13619408	F	SARS	NM_006513	Promoter
cg23808004	R	GLB1L3	NM_001080407	Promoter
cg27086773	R	H2AFJ;H2AFJ;H2AFJ	NM_177925;NM_177925;NR_027716	Promoter
cg15704219	R	C10orf18	NM_017782	Promoter
cg20847668	F	NOP10	NM_018648	Promoter
cg02217814	R	FAM125A	NM_138401	Promoter
cg13547889	F	NOTCH1	NM_017617	Promoter
cg01778994	R	ST3GAL1;ST3GAL1	NM_003033;NM_173344	Promoter
cg14054120	R	ATP5SL;ATP5SL;ATP5SL;ATP5SL;ATP5SL;ATP5SL;ATP5SL	NM_001167869;NR_030765;NM_001167867;NM_001167868;NM_001167870;NM_018035;NM_001167871	Promoter
cg01614764	F	SRCRB4D	NM_080744	Promoter
cg17255214	F	PABPC1L	NM_001124756	Promoter
cg15460093	R	ADAM8;ADAM8;ADAM8;ADAM8;ADAM8;ADAM8	NM_001164489;NM_001109;NM_001164490;NM_001164490;NM_001164489;NM_001109	Promoter
cg02865822	F	DGKZ;DGKZ;DGKZ;DGKZ	NM_201533;NM_001105540;NM_003646;NM_201532	Promoter
cg11867616	F			Promoter
cg17386578	F	FBXL4	NM_012160	Promoter
cg19826026	F	ARHGDIB	NM_001175	Promoter
cg14996263	F	ATN1;ATN1	NM_001940;NM_001007026	Promoter
cg15255827	F			Promoter
cg01093028	F			Promoter
cg09051837	F			Promoter
