source	type	gene_id	gene_type	gene_name	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name
ENSEMBL	gene	ENSG00000133321	protein_coding	PLAAT4	HGNC:9869	OTTHUMG00000167850.3	ENST00000354445.2	protein_coding	PLAAT4-202
HAVANA	gene	ENSG00000231533	lncRNA	AL391840.1	NA	OTTHUMG00000015079.4	ENST00000652956.1	lncRNA	AL391840.1-205
HAVANA	gene	ENSG00000214822	transcribed_unprocessed_pseudogene	KRT16P3	HGNC:37808	OTTHUMG00000130724.4	ENST00000580113.1	processed_transcript	KRT16P3-202
HAVANA	gene	ENSG00000243083	lncRNA	LINC00870	HGNC:27319	OTTHUMG00000159724.9	ENST00000664354.1	lncRNA	LINC00870-206
HAVANA	gene	ENSG00000177984	protein_coding	LCN15	HGNC:33777	OTTHUMG00000020943.3	ENST00000482511.1	processed_transcript	LCN15-202
HAVANA	gene	ENSG00000197360	protein_coding	ZNF98	HGNC:13174	OTTHUMG00000182940.3	ENST00000599879.1	processed_transcript	ZNF98-204
HAVANA	gene	ENSG00000270112	lncRNA	AC090241.2	NA	OTTHUMG00000184163.3	ENST00000624895.1	TEC	AC090241.2-203
HAVANA	gene	ENSG00000122133	protein_coding	PAEP	HGNC:8573	OTTHUMG00000020914.5	ENST00000457014.1	protein_coding	PAEP-207
HAVANA	gene	ENSG00000163485	protein_coding	ADORA1	HGNC:262	OTTHUMG00000042125.4	ENST00000467253.1	processed_transcript	ADORA1-206
HAVANA	gene	ENSG00000250159	lncRNA	AC106791.1	NA	OTTHUMG00000163307.3	ENST00000670115.1	lncRNA	AC106791.1-205
HAVANA	gene	ENSG00000119147	protein_coding	ECRG4	HGNC:24642	OTTHUMG00000130921.4	ENST00000479337.1	retained_intron	ECRG4-204
HAVANA	gene	ENSG00000283247	protein_coding	CCDC201	HGNC:54081	OTTHUMG00000191722.2	ENST00000636578.2	protein_coding	CCDC201-201
HAVANA	gene	ENSG00000244734	protein_coding	HBB	HGNC:4827	OTTHUMG00000066678.8	ENST00000380315.2	protein_coding	HBB-202
HAVANA	gene	ENSG00000182256	protein_coding	GABRG3	HGNC:4088	OTTHUMG00000044462.6	ENST00000451330.2	protein_coding	GABRG3-202
HAVANA	gene	ENSG00000185940	protein_coding	KRTAP5-5	HGNC:23601	OTTHUMG00000057554.1	ENST00000399676.3	protein_coding	KRTAP5-5-201
HAVANA	gene	ENSG00000223573	protein_coding	TINCR	HGNC:14607	OTTHUMG00000150390.4	ENST00000646160.1	protein_coding	TINCR-204
HAVANA	gene	ENSG00000089116	protein_coding	LHX5	HGNC:14216	OTTHUMG00000169552.4	ENST00000557836.1	processed_transcript	LHX5-202
HAVANA	gene	ENSG00000138028	protein_coding	CGREF1	HGNC:16962	OTTHUMG00000152009.4	ENST00000467539.1	retained_intron	CGREF1-208
HAVANA	gene	ENSG00000166959	protein_coding	MS4A8	HGNC:13380	OTTHUMG00000167686.3	ENST00000525458.1	protein_coding	MS4A8-203
HAVANA	gene	ENSG00000108691	protein_coding	CCL2	HGNC:10618	OTTHUMG00000132887.3	ENST00000582017.1	retained_intron	CCL2-203
HAVANA	gene	ENSG00000260686	lncRNA	AC008669.1	NA	OTTHUMG00000173460.1	ENST00000565823.1	lncRNA	AC008669.1-201
HAVANA	gene	ENSG00000254615	lncRNA	AC027031.2	NA	OTTHUMG00000156320.8	ENST00000661818.1	lncRNA	AC027031.2-203
HAVANA	gene	ENSG00000262558	lncRNA	AC129507.3	NA	OTTHUMG00000177418.1	ENST00000571512.1	lncRNA	AC129507.3-201
HAVANA	gene	ENSG00000131969	protein_coding	ABHD12B	HGNC:19837	OTTHUMG00000140286.5	ENST00000553715.1	processed_transcript	ABHD12B-204
HAVANA	gene	ENSG00000286042	lncRNA	LCAL1	HGNC:25837	OTTHUMG00000193469.1	ENST00000651762.1	lncRNA	LCAL1-203
HAVANA	gene	ENSG00000280207	lncRNA	AC106795.5	NA	OTTHUMG00000163454.1	ENST00000623288.1	lncRNA	AC106795.5-201
HAVANA	gene	ENSG00000109819	protein_coding	PPARGC1A	HGNC:9237	OTTHUMG00000097747.3	ENST00000514494.1	retained_intron	PPARGC1A-213
HAVANA	gene	ENSG00000236107	lncRNA	SCN1A-AS1	HGNC:54069	OTTHUMG00000154045.12	ENST00000630020.3	lncRNA	SCN1A-AS1-212
HAVANA	gene	ENSG00000181541	protein_coding	MAB21L2	HGNC:6758	OTTHUMG00000161442.2	ENST00000317605.6	protein_coding	MAB21L2-201
HAVANA	gene	ENSG00000167741	protein_coding	GGT6	HGNC:26891	OTTHUMG00000177827.2	ENST00000575573.1	retained_intron	GGT6-206
HAVANA	gene	ENSG00000151136	protein_coding	BTBD11	HGNC:23844	OTTHUMG00000150413.4	ENST00000494235.2	protein_coding	BTBD11-206
HAVANA	gene	ENSG00000136573	protein_coding	BLK	HGNC:1057	OTTHUMG00000090729.4	ENST00000526097.1	retained_intron	BLK-203
HAVANA	gene	ENSG00000166546	protein_coding	BEAN1	HGNC:24160	OTTHUMG00000173370.7	ENST00000566654.1	processed_transcript	BEAN1-208
HAVANA	gene	ENSG00000077238	protein_coding	IL4R	HGNC:6015	OTTHUMG00000097015.12	ENST00000563886.1	retained_intron	IL4R-210
HAVANA	gene	ENSG00000198879	protein_coding	SFMBT2	HGNC:20256	OTTHUMG00000017630.3	ENST00000379711.2	protein_coding	SFMBT2-202
HAVANA	gene	ENSG00000070190	protein_coding	DAPP1	HGNC:16500	OTTHUMG00000160974.3	ENST00000514301.1	retained_intron	DAPP1-204
HAVANA	gene	ENSG00000164283	protein_coding	ESM1	HGNC:3466	OTTHUMG00000097010.6	ENST00000601836.1	protein_coding	ESM1-204
HAVANA	gene	ENSG00000270547	lncRNA	LINC01235	HGNC:49769	OTTHUMG00000185076.7	ENST00000668698.1	lncRNA	LINC01235-206
HAVANA	gene	ENSG00000134216	protein_coding	CHIA	HGNC:17432	OTTHUMG00000011165.4	ENST00000430615.1	protein_coding	CHIA-206
HAVANA	gene	ENSG00000260391	lncRNA	AC022336.2	NA	OTTHUMG00000175759.2	ENST00000568966.2	lncRNA	AC022336.2-201
HAVANA	gene	ENSG00000133019	protein_coding	CHRM3	HGNC:1952	OTTHUMG00000039649.5	ENST00000448020.1	protein_coding	CHRM3-202
HAVANA	gene	ENSG00000226051	lncRNA	ZNF503-AS1	HGNC:27370	OTTHUMG00000018524.24	ENST00000661449.1	lncRNA	ZNF503-AS1-214
HAVANA	gene	ENSG00000117122	protein_coding	MFAP2	HGNC:7033	OTTHUMG00000002290.2	ENST00000492598.1	processed_transcript	MFAP2-206
HAVANA	gene	ENSG00000124818	protein_coding	OPN5	HGNC:19992	OTTHUMG00000014803.2	ENST00000510695.1	processed_transcript	OPN5-205
HAVANA	gene	ENSG00000127083	protein_coding	OMD	HGNC:8134	OTTHUMG00000020225.1	ENST00000375550.4	protein_coding	OMD-201
HAVANA	gene	ENSG00000261761	lncRNA	LINC02616	HGNC:54078	OTTHUMG00000175975.6	ENST00000624352.1	TEC	LINC02616-202
ENSEMBL	gene	ENSG00000115604	protein_coding	IL18R1	HGNC:5988	OTTHUMG00000130780.5	ENST00000334376.4	protein_coding	IL18R1-202
HAVANA	gene	ENSG00000116711	protein_coding	PLA2G4A	HGNC:9035	OTTHUMG00000035512.2	ENST00000466600.1	processed_transcript	PLA2G4A-202
HAVANA	gene	ENSG00000008441	protein_coding	NFIX	HGNC:7788	OTTHUMG00000180726.4	ENST00000588680.1	processed_transcript	NFIX-211
HAVANA	gene	ENSG00000152766	protein_coding	ANKRD22	HGNC:28321	OTTHUMG00000018699.2	ENST00000476963.1	processed_transcript	ANKRD22-202
HAVANA	gene	ENSG00000101210	protein_coding	EEF1A2	HGNC:3192	OTTHUMG00000033076.3	ENST00000643976.1	retained_intron	EEF1A2-204
HAVANA	gene	ENSG00000225756	lncRNA	DBH-AS1	HGNC:24155	OTTHUMG00000020877.1	ENST00000425189.1	lncRNA	DBH-AS1-201
HAVANA	gene	ENSG00000272568	lncRNA	AC005162.2	NA	OTTHUMG00000186196.2	ENST00000608972.1	lncRNA	AC005162.2-203
HAVANA	gene	ENSG00000122877	protein_coding	EGR2	HGNC:3239	OTTHUMG00000018308.7	ENST00000493899.2	processed_transcript	EGR2-204
HAVANA	gene	ENSG00000260857	lncRNA	AC018558.1	NA	OTTHUMG00000183202.10	ENST00000562591.1	lncRNA	AC018558.1-201
HAVANA	gene	ENSG00000258227	protein_coding	CLEC5A	HGNC:2054	OTTHUMG00000157173.2	ENST00000481301.1	retained_intron	CLEC5A-205
HAVANA	gene	ENSG00000120907	protein_coding	ADRA1A	HGNC:277	OTTHUMG00000099459.3	ENST00000518810.1	processed_transcript	ADRA1A-208
HAVANA	gene	ENSG00000287405	lncRNA	AC017028.2	NA	OTTHUMG00000195808.1	ENST00000653060.1	lncRNA	AC017028.2-201
HAVANA	gene	ENSG00000275830	lncRNA	AL390755.1	NA	OTTHUMG00000187265.12	ENST00000670698.1	lncRNA	AL390755.1-214
HAVANA	gene	ENSG00000156299	protein_coding	TIAM1	HGNC:11805	OTTHUMG00000084869.6	ENST00000455508.1	protein_coding	TIAM1-203
HAVANA	gene	ENSG00000179388	protein_coding	EGR3	HGNC:3240	OTTHUMG00000097825.3	ENST00000518773.1	processed_transcript	EGR3-202
HAVANA	gene	ENSG00000204764	protein_coding	RANBP17	HGNC:14428	OTTHUMG00000163203.5	ENST00000521834.1	processed_transcript	RANBP17-214
HAVANA	gene	ENSG00000124635	protein_coding	H2BC11	HGNC:4761	OTTHUMG00000014470.4	ENST00000339812.2	protein_coding	H2BC11-201
HAVANA	gene	ENSG00000145087	protein_coding	STXBP5L	HGNC:30757	OTTHUMG00000159426.4	ENST00000471262.1	protein_coding	STXBP5L-203
HAVANA	gene	ENSG00000125735	protein_coding	TNFSF14	HGNC:11930	OTTHUMG00000181835.3	ENST00000599359.1	protein_coding	TNFSF14-202
HAVANA	gene	ENSG00000169783	protein_coding	LINGO1	HGNC:21205	OTTHUMG00000172629.8	ENST00000564066.1	processed_transcript	LINGO1-208
HAVANA	gene	ENSG00000135919	protein_coding	SERPINE2	HGNC:8951	OTTHUMG00000133163.8	ENST00000423446.1	protein_coding	SERPINE2-204
HAVANA	gene	ENSG00000131771	protein_coding	PPP1R1B	HGNC:9287	OTTHUMG00000133210.8	ENST00000580029.1	retained_intron	PPP1R1B-206
HAVANA	gene	ENSG00000149506	protein_coding	ZP1	HGNC:13187	OTTHUMG00000167797.2	ENST00000543020.1	retained_intron	ZP1-205
HAVANA	gene	ENSG00000163631	protein_coding	ALB	HGNC:399	OTTHUMG00000129919.6	ENST00000495173.1	processed_transcript	ALB-208
HAVANA	gene	ENSG00000241644	protein_coding	INMT	HGNC:6069	OTTHUMG00000167163.2	ENST00000409539.1	protein_coding	INMT-202
HAVANA	gene	ENSG00000156414	protein_coding	TDRD9	HGNC:20122	OTTHUMG00000152876.4	ENST00000481318.1	retained_intron	TDRD9-205
HAVANA	gene	ENSG00000251636	lncRNA	LINC01218	HGNC:41420	OTTHUMG00000161011.1	ENST00000515150.1	lncRNA	LINC01218-201
HAVANA	gene	ENSG00000153283	protein_coding	CD96	HGNC:16892	OTTHUMG00000159275.8	ENST00000465428.1	protein_coding	CD96-205
HAVANA	gene	ENSG00000148357	protein_coding	HMCN2	HGNC:21293	OTTHUMG00000140096.5	ENST00000623487.1	retained_intron	HMCN2-205
HAVANA	gene	ENSG00000169855	protein_coding	ROBO1	HGNC:10249	OTTHUMG00000158843.5	ENST00000492990.1	nonsense_mediated_decay	ROBO1-208
HAVANA	gene	ENSG00000259485	lncRNA	LINC02253	HGNC:53151	OTTHUMG00000172035.10	ENST00000659377.1	lncRNA	LINC02253-206
HAVANA	gene	ENSG00000269138	unprocessed_pseudogene	ZNF209P	HGNC:13000	OTTHUMG00000182979.1	ENST00000593450.1	unprocessed_pseudogene	ZNF209P-201
HAVANA	gene	ENSG00000197550	unprocessed_pseudogene	AL359955.1	NA	OTTHUMG00000013331.1	ENST00000455242.1	unprocessed_pseudogene	AL359955.1-201
HAVANA	gene	ENSG00000256463	protein_coding	SALL3	HGNC:10527	OTTHUMG00000132896.5	ENST00000573324.1	protein_coding	SALL3-204
HAVANA	gene	ENSG00000229205	lncRNA	LINC00200	HGNC:30974	OTTHUMG00000017539.9	ENST00000666348.1	lncRNA	LINC00200-206
HAVANA	gene	ENSG00000248256	lncRNA	OCIAD1-AS1	HGNC:40751	OTTHUMG00000163197.1	ENST00000513576.1	lncRNA	OCIAD1-AS1-201
HAVANA	gene	ENSG00000108684	protein_coding	ASIC2	HGNC:99	OTTHUMG00000132885.4	ENST00000583395.1	processed_transcript	ASIC2-205
HAVANA	gene	ENSG00000101384	protein_coding	JAG1	HGNC:6188	OTTHUMG00000031872.6	ENST00000620743.1	retained_intron	JAG1-208
HAVANA	gene	ENSG00000110675	protein_coding	ELMOD1	HGNC:25334	OTTHUMG00000166361.2	ENST00000534236.1	retained_intron	ELMOD1-207
HAVANA	gene	ENSG00000165449	protein_coding	SLC16A9	HGNC:23520	OTTHUMG00000018283.4	ENST00000490066.1	processed_transcript	SLC16A9-203
HAVANA	gene	ENSG00000230583	transcribed_unprocessed_pseudogene	GTF2IRD1P1	HGNC:44136	OTTHUMG00000156927.3	ENST00000650401.1	processed_transcript	GTF2IRD1P1-203
HAVANA	gene	ENSG00000187583	protein_coding	PLEKHN1	HGNC:25284	OTTHUMG00000040756.5	ENST00000491024.1	protein_coding	PLEKHN1-205
HAVANA	gene	ENSG00000188338	protein_coding	SLC38A3	HGNC:18044	OTTHUMG00000156764.8	ENST00000417121.2	retained_intron	SLC38A3-201
HAVANA	gene	ENSG00000260963	lncRNA	AC026462.3	NA	OTTHUMG00000173224.12	ENST00000566645.1	lncRNA	AC026462.3-203
HAVANA	gene	ENSG00000288107	lncRNA	AL731769.2	NA	OTTHUMG00000195146.1	ENST00000665054.1	lncRNA	AL731769.2-205
HAVANA	gene	ENSG00000124143	protein_coding	ARHGAP40	HGNC:16226	OTTHUMG00000032453.3	ENST00000414158.1	protein_coding	ARHGAP40-204
HAVANA	gene	ENSG00000287778	lncRNA	AC006230.1	NA	OTTHUMG00000195191.1	ENST00000656610.1	lncRNA	AC006230.1-203
HAVANA	gene	ENSG00000197757	protein_coding	HOXC6	HGNC:5128	OTTHUMG00000160027.3	ENST00000243108.5	protein_coding	HOXC6-201
HAVANA	gene	ENSG00000116133	protein_coding	DHCR24	HGNC:2859	OTTHUMG00000009989.17	ENST00000648494.1	processed_transcript	DHCR24-207
HAVANA	gene	ENSG00000230453	protein_coding	ANKRD18B	HGNC:23644	OTTHUMG00000019776.7	ENST00000465094.2	protein_coding	ANKRD18B-204
HAVANA	gene	ENSG00000124256	protein_coding	ZBP1	HGNC:16176	OTTHUMG00000032824.5	ENST00000432548.2	processed_transcript	ZBP1-203
HAVANA	gene	ENSG00000158089	protein_coding	GALNT14	HGNC:22946	OTTHUMG00000074077.4	ENST00000485468.1	processed_transcript	GALNT14-211
HAVANA	gene	ENSG00000079102	protein_coding	RUNX1T1	HGNC:1535	OTTHUMG00000164066.6	ENST00000518449.5	protein_coding	RUNX1T1-212
HAVANA	gene	ENSG00000125618	protein_coding	PAX8	HGNC:8622	OTTHUMG00000128529.12	ENST00000554830.2	protein_coding	PAX8-213
HAVANA	gene	ENSG00000249306	lncRNA	LINC01411	HGNC:50703	OTTHUMG00000163128.4	ENST00000664184.1	lncRNA	LINC01411-207
HAVANA	gene	ENSG00000171873	protein_coding	ADRA1D	HGNC:280	OTTHUMG00000031779.5	ENST00000621688.1	processed_transcript	ADRA1D-202
HAVANA	gene	ENSG00000091181	protein_coding	IL5RA	HGNC:6017	OTTHUMG00000090245.6	ENST00000466722.1	processed_transcript	IL5RA-211
HAVANA	gene	ENSG00000253123	lncRNA	AC091182.1	NA	OTTHUMG00000163995.4	ENST00000518765.1	lncRNA	AC091182.1-202
HAVANA	gene	ENSG00000177699	lncRNA	AC011944.1	NA	OTTHUMG00000172504.1	ENST00000316148.4	lncRNA	AC011944.1-201
HAVANA	gene	ENSG00000141449	protein_coding	GREB1L	HGNC:31042	OTTHUMG00000178892.3	ENST00000580384.1	protein_coding	GREB1L-207
HAVANA	gene	ENSG00000182957	protein_coding	SPATA13	HGNC:23222	OTTHUMG00000016578.14	ENST00000488060.1	protein_coding	SPATA13-211
HAVANA	gene	ENSG00000222038	protein_coding	POTEJ	HGNC:37094	OTTHUMG00000154050.1	ENST00000409602.1	protein_coding	POTEJ-201
HAVANA	gene	ENSG00000168447	protein_coding	SCNN1B	HGNC:10600	OTTHUMG00000131608.8	ENST00000566647.1	processed_transcript	SCNN1B-205
HAVANA	gene	ENSG00000283458	lncRNA	AC011139.1	NA	OTTHUMG00000191621.1	ENST00000637744.1	lncRNA	AC011139.1-202
HAVANA	gene	ENSG00000236289	lncRNA	GACAT3	HGNC:50847	OTTHUMG00000151744.4	ENST00000667080.1	lncRNA	GACAT3-208
HAVANA	gene	ENSG00000186493	protein_coding	C5orf38	HGNC:24226	OTTHUMG00000161741.12	ENST00000397835.4	processed_transcript	C5orf38-202
HAVANA	gene	ENSG00000197057	protein_coding	DTHD1	HGNC:37261	OTTHUMG00000160371.3	ENST00000503528.1	processed_transcript	DTHD1-203
HAVANA	gene	ENSG00000287116	lncRNA	AC104335.3	NA	OTTHUMG00000194675.1	ENST00000665024.1	lncRNA	AC104335.3-201
HAVANA	gene	ENSG00000258711	lncRNA	AL358334.2	NA	OTTHUMG00000171001.2	ENST00000553648.2	lncRNA	AL358334.2-201
HAVANA	gene	ENSG00000188133	protein_coding	TMEM215	HGNC:33816	OTTHUMG00000129521.2	ENST00000342743.6	protein_coding	TMEM215-201
HAVANA	gene	ENSG00000240747	protein_coding	KRBOX1	HGNC:38708	OTTHUMG00000186062.1	ENST00000463888.1	retained_intron	KRBOX1-204
HAVANA	gene	ENSG00000224511	lncRNA	LINC00365	HGNC:42687	OTTHUMG00000016663.3	ENST00000432770.1	lncRNA	LINC00365-202
HAVANA	gene	ENSG00000215589	processed_pseudogene	KANK1P1	HGNC:52337	OTTHUMG00000031815.2	ENST00000400619.3	processed_pseudogene	KANK1P1-201
HAVANA	gene	ENSG00000288067	lncRNA	AC105180.2	NA	OTTHUMG00000195626.1	ENST00000661266.1	lncRNA	AC105180.2-201
HAVANA	gene	ENSG00000273297	lncRNA	AC009275.1	NA	OTTHUMG00000186342.17	ENST00000609209.1	lncRNA	AC009275.1-203
HAVANA	gene	ENSG00000266578	lncRNA	AP001025.1	NA	OTTHUMG00000178365.2	ENST00000578787.2	lncRNA	AP001025.1-201
HAVANA	gene	ENSG00000227269	lncRNA	AL162427.1	NA	OTTHUMG00000020352.1	ENST00000450399.1	lncRNA	AL162427.1-201
HAVANA	gene	ENSG00000236431	processed_pseudogene	AC009237.8	NA	OTTHUMG00000155158.1	ENST00000445492.1	processed_pseudogene	AC009237.8-201
HAVANA	gene	ENSG00000283709	transcribed_unprocessed_pseudogene	FAM238C	HGNC:24672	OTTHUMG00000017849.2	ENST00000640641.1	transcribed_unprocessed_pseudogene	FAM238C-205
HAVANA	gene	ENSG00000173567	protein_coding	ADGRF3	HGNC:18989	OTTHUMG00000150225.6	ENST00000481960.1	processed_transcript	ADGRF3-208
HAVANA	gene	ENSG00000152580	protein_coding	IGSF10	HGNC:26384	OTTHUMG00000159856.1	ENST00000495443.1	processed_transcript	IGSF10-204
HAVANA	gene	ENSG00000158955	protein_coding	WNT9B	HGNC:12779	OTTHUMG00000178077.3	ENST00000393461.2	protein_coding	WNT9B-202
HAVANA	gene	ENSG00000250387	lncRNA	LINC02197	HGNC:53063	OTTHUMG00000163654.2	ENST00000517705.1	lncRNA	LINC02197-202
HAVANA	gene	ENSG00000261509	protein_coding	TP53TG3B	HGNC:37202	OTTHUMG00000176461.3	ENST00000563809.1	processed_transcript	TP53TG3B-203
HAVANA	gene	ENSG00000153012	protein_coding	LGI2	HGNC:18710	OTTHUMG00000097749.4	ENST00000512108.1	protein_coding	LGI2-202
HAVANA	gene	ENSG00000146374	protein_coding	RSPO3	HGNC:20866	OTTHUMG00000015521.2	ENST00000485757.1	processed_transcript	RSPO3-203
HAVANA	gene	ENSG00000176842	protein_coding	IRX5	HGNC:14361	OTTHUMG00000133201.3	ENST00000558597.1	retained_intron	IRX5-203
HAVANA	gene	ENSG00000100985	protein_coding	MMP9	HGNC:7176	OTTHUMG00000033044.1	ENST00000372330.3	protein_coding	MMP9-201
HAVANA	gene	ENSG00000132744	protein_coding	ACY3	HGNC:24104	OTTHUMG00000167283.2	ENST00000529256.1	protein_coding	ACY3-202
HAVANA	gene	ENSG00000268964	protein_coding	ERVV-2	HGNC:39051	OTTHUMG00000182943.3	ENST00000601417.3	protein_coding	ERVV-2-201
HAVANA	gene	ENSG00000224846	lncRNA	NQO2-AS1	HGNC:40407	OTTHUMG00000014129.5	ENST00000665347.1	lncRNA	NQO2-AS1-205
HAVANA	gene	ENSG00000225792	lncRNA	AC004540.2	NA	OTTHUMG00000152805.3	ENST00000451264.1	lncRNA	AC004540.2-202
HAVANA	gene	ENSG00000250579	lncRNA	AC022424.1	NA	OTTHUMG00000161668.2	ENST00000512155.2	lncRNA	AC022424.1-201
HAVANA	gene	ENSG00000196739	protein_coding	COL27A1	HGNC:22986	OTTHUMG00000020537.5	ENST00000468565.1	processed_transcript	COL27A1-203
HAVANA	gene	ENSG00000170345	protein_coding	FOS	HGNC:3796	OTTHUMG00000171774.4	ENST00000555347.1	protein_coding	FOS-206
HAVANA	gene	ENSG00000230910	lncRNA	AL391807.1	NA	OTTHUMG00000014981.5	ENST00000604392.1	lncRNA	AL391807.1-204
HAVANA	gene	ENSG00000254066	lncRNA	LINC01938	HGNC:52761	OTTHUMG00000163861.9	ENST00000658983.1	lncRNA	LINC01938-205
HAVANA	gene	ENSG00000171587	protein_coding	DSCAM	HGNC:3039	OTTHUMG00000086732.2	ENST00000404019.2	protein_coding	DSCAM-202
HAVANA	gene	ENSG00000287154	lncRNA	AC005599.1	NA	OTTHUMG00000194000.1	ENST00000663264.1	lncRNA	AC005599.1-201
ENSEMBL	gene	ENSG00000170396	protein_coding	ZNF804A	HGNC:21711	OTTHUMG00000132625.2	ENST00000613975.1	protein_coding	ZNF804A-202
HAVANA	gene	ENSG00000183230	protein_coding	CTNNA3	HGNC:2511	OTTHUMG00000018334.8	ENST00000330298.6	protein_coding	CTNNA3-201
HAVANA	gene	ENSG00000261514	lncRNA	LINC01976	HGNC:52803	OTTHUMG00000176999.1	ENST00000565120.1	lncRNA	LINC01976-201
HAVANA	gene	ENSG00000152076	protein_coding	CCDC74B	HGNC:25267	OTTHUMG00000131629.4	ENST00000441670.1	protein_coding	CCDC74B-208
HAVANA	gene	ENSG00000108823	protein_coding	SGCA	HGNC:10805	OTTHUMG00000162024.3	ENST00000505964.1	retained_intron	SGCA-205
HAVANA	gene	ENSG00000127530	protein_coding	OR7C1	HGNC:8373	OTTHUMG00000183411.3	ENST00000672931.1	processed_transcript	OR7C1-206
HAVANA	gene	ENSG00000087245	protein_coding	MMP2	HGNC:7166	OTTHUMG00000133202.6	ENST00000566564.1	nonsense_mediated_decay	MMP2-205
HAVANA	gene	ENSG00000262655	protein_coding	SPON1	HGNC:11252	OTTHUMG00000181576.4	ENST00000591785.1	retained_intron	SPON1-202
HAVANA	gene	ENSG00000124507	protein_coding	PACSIN1	HGNC:8570	OTTHUMG00000014547.5	ENST00000487760.1	processed_transcript	PACSIN1-204
HAVANA	gene	ENSG00000182040	protein_coding	USH1G	HGNC:16356	OTTHUMG00000178864.5	ENST00000579243.1	nonsense_mediated_decay	USH1G-201
HAVANA	gene	ENSG00000114737	protein_coding	CISH	HGNC:1984	OTTHUMG00000156853.1	ENST00000348721.3	protein_coding	CISH-201
HAVANA	gene	ENSG00000227115	lncRNA	LINC01630	HGNC:52295	OTTHUMG00000179692.15	ENST00000635103.1	lncRNA	LINC01630-206
HAVANA	gene	ENSG00000183496	protein_coding	MEX3B	HGNC:25297	OTTHUMG00000147356.4	ENST00000558133.1	protein_coding	MEX3B-202
HAVANA	gene	ENSG00000172602	protein_coding	RND1	HGNC:18314	OTTHUMG00000170400.5	ENST00000551243.1	nonsense_mediated_decay	RND1-204
HAVANA	gene	ENSG00000260704	lncRNA	LINC00543	HGNC:43678	OTTHUMG00000170880.1	ENST00000567234.1	lncRNA	LINC00543-201
HAVANA	gene	ENSG00000196353	protein_coding	CPNE4	HGNC:2317	OTTHUMG00000159631.14	ENST00000505331.1	processed_transcript	CPNE4-204
HAVANA	gene	ENSG00000175749	processed_pseudogene	EIF3KP1	HGNC:44016	OTTHUMG00000162879.1	ENST00000513279.1	processed_pseudogene	EIF3KP1-201
HAVANA	gene	ENSG00000164638	protein_coding	SLC29A4	HGNC:23097	OTTHUMG00000023797.7	ENST00000439491.2	processed_transcript	SLC29A4-205
HAVANA	gene	ENSG00000173110	protein_coding	HSPA6	HGNC:5239	OTTHUMG00000034461.2	ENST00000309758.6	protein_coding	HSPA6-201
HAVANA	gene	ENSG00000250740	lncRNA	AC109361.2	NA	OTTHUMG00000161212.1	ENST00000512514.1	lncRNA	AC109361.2-202
HAVANA	gene	ENSG00000287835	lncRNA	AC006063.4	NA	OTTHUMG00000195163.1	ENST00000668182.1	lncRNA	AC006063.4-201
HAVANA	gene	ENSG00000279675	TEC	AC080100.1	NA	OTTHUMG00000173211.1	ENST00000624239.1	TEC	AC080100.1-201
HAVANA	gene	ENSG00000229978	transcribed_unprocessed_pseudogene	PRAMEF36P	HGNC:51897	OTTHUMG00000009501.3	ENST00000434606.1	processed_transcript	PRAMEF36P-201
HAVANA	gene	ENSG00000142621	protein_coding	FHAD1	HGNC:29408	OTTHUMG00000002088.11	ENST00000472449.1	processed_transcript	FHAD1-214
HAVANA	gene	ENSG00000277749	lncRNA	AC023300.2	NA	OTTHUMG00000186951.1	ENST00000611006.1	lncRNA	AC023300.2-201
HAVANA	gene	ENSG00000039537	protein_coding	C6	HGNC:1339	OTTHUMG00000094781.6	ENST00000433294.1	protein_coding	C6-204
HAVANA	gene	ENSG00000135477	transcribed_unprocessed_pseudogene	KRT87P	HGNC:30198	OTTHUMG00000165548.1	ENST00000529785.1	processed_transcript	KRT87P-201
HAVANA	gene	ENSG00000078725	protein_coding	BRINP1	HGNC:2687	OTTHUMG00000021020.3	ENST00000373964.2	protein_coding	BRINP1-202
HAVANA	gene	ENSG00000135482	protein_coding	ZC3H10	HGNC:25893	OTTHUMG00000170184.6	ENST00000546903.1	protein_coding	ZC3H10-202
HAVANA	gene	ENSG00000277862	unprocessed_pseudogene	PRAMEF34P	HGNC:51895	OTTHUMG00000074740.2	ENST00000611860.1	unprocessed_pseudogene	PRAMEF34P-201
HAVANA	gene	ENSG00000185736	protein_coding	ADARB2	HGNC:227	OTTHUMG00000017543.3	ENST00000469464.1	processed_transcript	ADARB2-204
HAVANA	gene	ENSG00000151812	protein_coding	SLC35F4	HGNC:19845	OTTHUMG00000171317.3	ENST00000554648.1	processed_transcript	SLC35F4-202
HAVANA	gene	ENSG00000165140	protein_coding	FBP1	HGNC:3606	OTTHUMG00000020268.3	ENST00000414122.1	protein_coding	FBP1-202
HAVANA	gene	ENSG00000283267	protein_coding	FAM237B	HGNC:53217	OTTHUMG00000191757.1	ENST00000637645.1	protein_coding	FAM237B-201
HAVANA	gene	ENSG00000035664	protein_coding	DAPK2	HGNC:2675	OTTHUMG00000132947.5	ENST00000559306.1	protein_coding	DAPK2-209
HAVANA	gene	ENSG00000172840	protein_coding	PDP2	HGNC:30263	OTTHUMG00000137512.9	ENST00000561475.2	processed_transcript	PDP2-202
