IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg00495988	F	SPEG	NM_005876	Body
cg06614044	F	SETBP1;SETBP1	NM_015559;NM_001130110	Body
cg18098498	R	GALNTL6	NM_001034845	Body
cg05475440	F	NLK	NM_016231	Body
cg09068086	F	NCRNA00116	NR_027063	Body
cg02799880	R	DOCK9;DOCK9;DOCK9;DOCK9	NM_015296;NM_001130049;NM_001130048;NM_001130050	Body
cg02236847	R	A2BP1;A2BP1;A2BP1	NM_001142334;NM_001142333;NM_018723	Body
cg15651204	R	KLK12;KLK12;KLK12	NM_145895;NM_019598;NM_145894	Body
cg11202422	F	CREB5;CREB5;CREB5	NM_004904;NM_182899;NM_182898	Body
cg14698665	R	CTNND2	NM_001332	Body
cg19920029	R	MDGA2;MDGA2	NM_001113498;NM_182830	Body
cg08136772	R	PCDH8;PCDH8	NM_002590;NM_032949	Body
cg00347563	R	GIPC2;GIPC2	NM_017655;NM_017655	Body
cg27196467	R	KCNIP4;KCNIP4;KCNIP4;KCNIP4	NM_001035003;NM_147183;NM_001035004;NM_147182	Body
cg17713488	R	COL5A3	NM_015719	Body
cg08309809	R	TNFRSF10C;TNFRSF10C	NM_003841;NM_003841	Body
cg20237888	F	SHANK2	NM_012309	Body
cg00151170	F	DOK6	NM_152721	Body
cg22385595	F	DLGAP2	NM_004745	Body
cg21195277	F	C6orf10	NM_006781	Body
cg14859324	R	GABRB3;GABRB3	NM_000814;NM_021912	Body
cg08610862	F	LHX9;LHX9	NM_020204;NM_001014434	Body
cg17657037	R	ITGB1BP3	NM_170678	Body
cg07959016	F	LYPD4	NM_173506	Body
cg14273027	R	KLHL1;ATXN8OS	NM_020866;NR_002717	Body
cg15998406	F	EFNA2	NM_001405	Body
cg21768014	F	MYOM2	NM_003970	Body
cg03638781	F	PRKCB;PRKCB	NM_002738;NM_212535	Body
cg19763428	R	PDE1C	NM_005020	Body
cg18026225	R	PLCD3	NM_133373	Body
cg18747283	F	ADAMTS17	NM_139057	Body
cg20539811	F	CTNND2	NM_001332	Body
cg23695794	F	ADARB2	NM_018702	Body
cg00452257	F	SELV	NM_182704	Body
cg05898452	R	EGFR;EGFR;EGFR	NM_201284;NM_201282;NM_005228	Body
cg00604840	R	C5orf4;C5orf4	NM_032385;NM_032385	Body
cg08512168	F	ROBO2;ROBO2	NM_001128929;NM_002942	Body
cg08942191	R	ARNT2	NM_014862	Body
cg00697129	R	KIAA1217;KIAA1217;KIAA1217;KIAA1217;KIAA1217	NM_019590;NM_019590;NM_001098500;NM_001098501;NM_001098501	Body
cg14880184	F	GATA6	NM_005257	Body
cg05601199	F	AHRR	NM_020731	Body
cg05828497	F	NBLA00301	NR_003679	Body
cg06679296	F	TNNT3;TNNT3;TNNT3;TNNT3	NM_001042781;NM_006757;NM_001042780;NM_001042782	Body
cg07139329	F	NAV1;NAV1	NM_001167738;NM_020443	Body
cg07788369	F	DLX6AS	NR_015448	Body
cg21525032	R	C17orf101;C17orf101	NM_175902;NM_024648	Body
cg11717597	F	MEX3A	NM_001093725	Body
cg18055623	F	CACNG8;MIR935	NM_031895;NR_030632	Body
cg26429674	R	CDH4	NM_001794	Body
cg03980745	R	LIN28	NM_024674	Body
cg08611163	F	RNF207;RNF207	NM_207396;NM_207396	Body
cg14300812	R	MED27	NM_004269	Body
cg13468772	F	PDZRN3	NM_015009	Body
cg17096289	R	HLA-C	NM_002117	Body
cg25131079	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Body
cg16643422	R	DLC1	NM_182643	Body
cg18436898	R	AMIGO2;AMIGO2	NM_001143668;NM_181847	Body
cg07759042	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg08371852	R	ARNT2	NM_014862	Body
cg08754088	R	UNC5D	NM_080872	Body
cg27436259	R	PRSS8;PRSS8	NM_002773;NM_002773	Body
cg17237063	R	RBMS3;RBMS3;RBMS3	NM_001003792;NM_001003793;NM_014483	Body
cg13773631	F	BARX1	NM_021570	Body
cg03287339	F	WDR90	NM_145294	Body
cg21339822	F	MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1	NM_206821;NM_206820;NM_206821;NM_206820;NM_002465;NM_002465;NM_206819;NM_206819	Body
cg05769505	F	C7orf10	NM_024728	Body
cg00907288	F	SRGAP3;SRGAP3	NM_001033117;NM_014850	Body
cg20172563	F	CD2AP	NM_012120	Body
cg00788204	F	VAV2;VAV2	NM_001134398;NM_003371	Body
cg04191427	R	RPTOR;RPTOR	NM_001163034;NM_020761	Body
cg17434366	F	TNIP2;TNIP2	NM_024309;NM_001161527	Body
cg15531249	F	C16orf74	NM_206967	Body
cg22806076	F	DLGAP2	NM_004745	Body
cg10002185	R	TRPM4	NM_017636	Body
cg14565725	R	TBX15;TBX15	NM_152380;NM_152380	Body
cg19963231	R	EPHA6	NM_001080448	Body
cg06363968	R	COTL1	NM_021149	Body
cg05896689	R	LOC126536	NR_026828	Body
cg10617784	R	VAX2	NM_012476	Body
cg18822544	R	KRTAP26-1;KRTAP26-1	NM_203405;NM_203405	Body
cg06945634	F	RBPMS;RBPMS;RBPMS	NM_001008710;NM_001008711;NM_006867	Body
cg17514199	R	LOC100130331;ZP4	NR_027247;NM_021186	Body
cg02814805	R	DIRC2	NM_032839	Body
cg23676151	F	NR2E1	NM_003269	Body
cg05940452	F	FOXR1;FOXR1	NM_181721;NM_181721	Body
cg01981252	F	ULBP1	NM_025218	Body
cg02300652	R	CACNB4;CACNB4;CACNB4;CACNB4	NM_001005747;NM_000726;NM_001145798;NM_001005746	Body
cg06430465	F	LMF1	NM_022773	Body
cg10530883	F	IRX1;IRX1	NM_024337;NM_024337	Body
cg23670630	R	FOXR1	NM_181721	Body
cg06283493	R	SOX2OT	NR_004053	Body
cg05146756	R	LOC554202	NR_027054	Body
cg13744508	F	FIBCD1;FIBCD1	NM_032843;NM_001145106	Body
cg14063654	R	ABCA1	NM_005502	Body
cg14583999	R	TMEM111	NM_018447	Body
cg15716680	F	TEAD1	NM_021961	Body
cg06438942	F	C6orf48;C6orf48	NM_001040438;NM_001040437	Body
cg26584545	F	NTN4	NM_021229	Body
cg03480666	F	NRG3;NRG3;NRG3	NM_001165972;NM_001010848;NM_001165973	Body
cg11076668	R	MEX3B	NM_032246	Body
cg19420720	R	P4HB	NM_000918	Body
cg14131536	R	ZAP70	NM_001079	Body
cg18841159	R	COL9A1;COL9A1	NM_001851;NM_078485	Body
cg12860686	R	C5orf38	NM_178569	Body
cg11364273	R	MACROD1	NM_014067	Body
cg10861731	F	C10orf128	NM_001010863	Body
cg26429783	R	KIF26B	NM_018012	Body
cg02717046	F	GPR133;GPR133	NM_198827;NM_198827	Body
cg04890607	F	HMGA2;HMGA2	NM_003484;NM_003483	Body
cg11081307	R	ZNF831	NM_178457	Body
cg10494973	F	TBCD	NM_005993	Body
cg12590430	F	AMPH;AMPH	NM_139316;NM_001635	Body
cg00219169	F	DIP2C	NM_014974	Body
cg11970204	F	BTRC;BTRC	NM_003939;NM_033637	Body
cg04995717	F	TEK;TEK	NM_000459;NM_000459	Body
cg00786657	R	NTRK3;NTRK3	NM_001012338;NM_002530	Body
cg26230145	F	IGSF21	NM_032880	Body
cg03100814	R	BTNL2	NM_019602	Body
cg17633020	R	PDE4D;PDE4D;PDE4D	NM_001165899;NM_001104631;NM_006203	Body
cg22476504	R	PKDCC	NM_138370	Body
cg26709285	R	KCNB1;KCNB1	NM_004975;NM_004975	Body
cg16138690	R	HDAC4	NM_006037	Body
cg26272214	R	FAM5B	NM_021165	Body
cg08742262	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Body
cg23337361	F	PHACTR1	NM_030948	Body
cg12348970	R	SLC24A2	NM_020344	Body
cg06692974	R	AFAP1L1;AFAP1L1	NM_001146337;NM_152406	Body
cg06440275	R	MYOM2	NM_003970	Body
cg25604594	R	ANKRD2;ANKRD2	NM_020349;NM_001129981	Body
cg15717183	F	SOX2OT	NR_004053	Body
cg16431978	F	KRTAP13-3	NM_181622	Body
cg06038358	F	PROC;PROC	NM_000312;NM_000312	Body
cg03689225	F	DPCR1	NM_080870	Body
cg14722290	R	OSBPL5;OSBPL5;OSBPL5	NM_020896;NM_001144063;NM_145638	Body
cg22154659	R	HOXA1;HOXA1	NM_153620;NM_005522	Body
cg15083015	R	SLC6A5	NM_004211	Body
cg11200222	F	KCNK2;KCNK2;KCNK2	NM_014217;NM_001017425;NM_001017424	Body
cg08680048	R	ITPKA	NM_002220	Body
cg03673470	F	ZP4;LOC100130331	NM_021186;NR_027247	Body
cg17993092	F	CUGBP2;CUGBP2;CUGBP2;CUGBP2	NM_001025076;NM_006561;NM_001025077;NM_001083591	Body
cg24513381	R	PRRX1;PRRX1	NM_022716;NM_006902	Body
cg08835113	R	DLX5	NM_005221	Body
cg11887532	F	PKHD1;PKHD1	NM_138694;NM_170724	Body
cg22124775	F	OXR1;OXR1	NM_181354;NM_018002	Body
cg01940297	R	MIR1207;PVT1	NR_031612;NR_003367	Body
cg07259382	F	MARCH1;MARCH1	NM_017923;NM_001166373	Body
cg16027546	R	OR10Q1;OR10Q1	NM_001004471;NM_001004471	Body
cg17919186	F	CCDC88C	NM_001080414	Body
cg16775746	R	LOC339674	NR_024355	Body
cg04779752	F	CLDN4;CLDN4	NM_001305;NM_001305	Body
cg01564640	F	LTBP4;LTBP4;LTBP4	NM_001042545;NM_001042544;NM_003573	Body
cg05876623	R	NR2F2	NM_001145155	Body
cg03731303	F	SOX2OT	NR_004053	Body
cg14166701	R	ASPG	NM_001080464	Body
cg03049917	F	NTRK3;NTRK3;NTRK3	NM_001007156;NM_001012338;NM_002530	Body
cg21606405	R	SYNE1;SYNE1	NM_182961;NM_033071	Body
cg18065397	F	ZFP42	NM_174900	Body
cg26817935	F	PDE4D;PDE4D;PDE4D	NM_001165899;NM_001104631;NM_006203	Body
cg13406893	F	GPR133	NM_198827	Body
cg06192883	R	MYO5C	NM_018728	Body
cg01673674	R	GDF6	NM_001001557	Body
cg04126335	F	ITGA10	NM_003637	Body
cg26888672	F	OBFC1	NM_024928	Body
cg05349624	F	COL18A1	NM_130445	Body
cg23281552	F	CREB5;CREB5;CREB5	NM_004904;NM_182899;NM_182898	Body
cg21385746	R	LOC150568	NR_015399	Body
cg02532853	F	NCRNA00114;NCRNA00114	NR_027065;NR_027066	Body
cg13521077	R	C4orf22	NM_152770	Body
cg23778149	F	LOC401463	NR_015374	Body
cg02028402	F	HLA-DRA	NM_019111	Body
cg21202716	R	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg18417954	F	C19orf51	NM_178837	Body
cg05211057	R	COL9A1;COL9A1	NM_001851;NM_078485	Body
cg09146183	F	MAFF;MAFF;MAFF;MAFF	NM_001161573;NM_001161572;NM_012323;NM_001161574	Body
cg05170759	F	TSSC1	NM_003310	Body
cg19045002	R	BAHCC1	NM_001080519	Body
cg27019645	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg17627654	F	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg09186408	F	MIR33B;SREBF1;SREBF1	NR_030361;NM_004176;NM_001005291	Body
cg10443049	R	NXPH1	NM_152745	Body
cg11940040	R	RPH3AL	NM_006987	Body
cg08482501	F	PROKR2	NM_144773	Body
cg03477240	F	CDKAL1	NM_017774	Body
cg21273407	R	NOS1;NOS1	NM_000620;NM_000620	Body
cg04623837	F	HCG9	NR_028032	Body
cg11113216	F	GALNT9	NM_001122636	Body
cg16950800	R	MTTP	NM_000253	Body
cg11171672	F	TDRD9	NM_153046	Body
cg23991388	R	ADAMTS17	NM_139057	Body
cg15488978	F	C10orf41;C10orf41	NR_024421;NR_024422	Body
cg24092000	F	TBCD	NM_005993	Body
cg05860723	R	MYF6	NM_002469	Body
cg10023862	R	CUEDC1	NM_017949	Body
cg04435320	R	TCP11L1;TCP11L1	NM_001145541;NM_018393	Body
cg15865827	R	PSMA8;PSMA8;PSMA8;PSMA8;PSMA8;PSMA8	NM_001025097;NM_144662;NM_144662;NM_001025096;NM_001025097;NM_001025096	Body
cg02704181	R	FBXL7	NM_012304	Body
cg18877271	R	TNNT3;TNNT3;TNNT3;TNNT3	NM_001042781;NM_006757;NM_001042780;NM_001042782	Body
cg07792529	R	NR5A2;NR5A2	NM_205860;NM_003822	Body
cg20739013	F	EOMES	NM_005442	Body
cg14140447	F	TNC	NM_002160	Body
cg08441803	F	SKAP1;SKAP1	NM_003726;NM_001075099	Body
cg02634454	R	MAP4;MAP4	NM_001134364;NM_002375	Body
cg06033488	F	FOXP1	NM_032682	Body
cg17588350	F	C11orf64	NR_026946	Body
cg00016481	R	ZFHX4	NM_024721	Body
cg07159230	R	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg22878627	F	MECOM	NM_004991	Body
cg18310495	R	CPXM2	NM_198148	Body
cg12250049	F	BNC1	NM_001717	Body
cg27020216	R	SGEF	NM_015595	Body
cg23055236	F	SERPINE2;SERPINE2;SERPINE2;SERPINE2	NM_006216;NM_001136530;NM_001136529;NM_001136528	Body
cg05593618	R	RECQL5;LOC100130933	NM_004259;NM_001162997	Body
cg05374271	F	RGS2	NM_002923	Body
cg11751117	F	PELI2	NM_021255	Body
cg23831898	F	HLA-DQB2	NR_003937	Body
cg24816460	R	CDYL;CDYL	NM_004824;NR_026590	Body
cg05768044	F	CHD9	NM_025134	Body
cg22879111	F	NDST1	NM_001543	Body
cg13971025	R	OLFM1	NM_014279	Body
cg03632782	F	CDH13	NM_001257	Body
cg24204282	R	GYLTL1B	NM_152312	Body
cg11925907	F	CSMD1	NM_033225	Body
cg21574271	F	BMPR1B	NM_001203	Body
cg17057098	F	ACAN;ACAN	NM_001135;NM_013227	Body
cg26648465	R	KIAA0182;KIAA0182	NM_001134473;NM_014615	Body
cg15593298	F	PAQR9	NM_198504	Body
cg16387516	R	CDH13	NM_001257	Body
cg08218061	R	MYO10	NM_012334	Body
cg24300981	F	PRDM16;PRDM16	NM_022114;NM_199454	Body
cg27279301	F	CRIP2	NM_001312	Body
cg01971813	F	PKLR;PKLR	NM_000298;NM_181871	Body
cg18620306	R	SDK1	NM_152744	Body
cg27635485	F	VEGFC	NM_005429	Body
cg20178764	R	GFRA3	NM_001496	Body
cg10591607	F	GRIK2;GRIK2;GRIK2;GRIK2;GRIK2;GRIK2	NM_175768;NM_021956;NM_175768;NM_001166247;NM_021956;NM_001166247	Body
cg25814383	F	NCAN	NM_004386	Body
cg23628437	F	PSD3	NM_015310	Body
cg14009912	F	SHC3	NM_016848	Body
cg12074541	F	SNTG2	NM_018968	Body
cg01295399	R	SLC18A3;CHAT;CHAT;CHAT	NM_003055;NM_020986;NM_020984;NM_020985	Body
cg09335712	F	TEX2	NM_018469	Body
cg24542714	R	POMGNT1;C1orf190	NR_024332;NM_001013615	Body
cg00110171	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387;NM_172390	Body
cg15777472	R	DRAP1;C11orf68;C11orf68	NM_006442;NM_001135635;NM_031450	Body
cg22699004	F	C1orf170	NR_027693	Body
cg17099048	R	COL22A1	NM_152888	Body
cg26816907	R	LHX9;LHX9	NM_020204;NM_001014434	Body
cg12164321	R	CPXM2	NM_198148	Body
cg20360688	R	ANO3	NM_031418	Body
cg13751548	F	PAX5	NM_016734	Body
cg07795402	R	ACTRT2	NM_080431	Body
cg08921491	F	NTRK3;NTRK3;NTRK3	NM_001007156;NM_001012338;NM_002530	Body
cg17908564	F	EPHA3;EPHA3	NM_182644;NM_005233	Body
cg07005055	R	WNT2B;WNT2B	NM_024494;NM_004185	Body
cg02598319	F	C6;C6	NM_001115131;NM_000065	Body
cg14965524	R	PDE4A;PDE4A	NM_001111307;NM_001111308	Body
cg07865166	F	TIMP2	NM_003255	Body
cg24274579	R	TBX4	NM_018488	Body
cg18675043	F	SH3PXD2A	NM_014631	Body
cg21559386	F	HNF4A;HNF4A;HNF4A;HNF4A;HNF4A;HNF4A	NM_000457;NM_001030003;NM_178849;NM_001030004;NM_175914;NM_178850	Body
cg26902557	F	DUSP8;HCCA2	NM_004420;NM_053005	Body
cg11627582	F	ZNF536	NM_014717	Body
cg09672448	R	ZNF423	NM_015069	Body
cg20018806	R	TCN1	NM_001062	Body
cg14232870	F	SHANK2;SHANK2	NM_012309;NM_133266	Body
cg09295081	R	NTSR2	NM_012344	Body
cg03928367	F	FER1L4	NR_024377	Body
cg00966763	F	CDH4	NM_001794	Body
cg24910352	R	GATA4	NM_002052	Body
cg14392181	R	FBRSL1	NM_001142641	Body
cg03081173	F	HCG27	NR_026791	Body
cg09517450	F	SLC6A19	NM_001003841	Body
cg23429036	F	VWC2L	NM_001080500	Body
cg19240678	F	OPCML;OPCML	NM_002545;NM_001012393	Body
cg22718050	R	TMEM52	NM_178545	Body
cg27005179	R	ERBB2;ERBB2	NM_001005862;NM_004448	Body
cg11498228	F	ARHGEF10	NM_014629	Body
cg25237396	R	PTBP1;PTBP1;PTBP1;PTBP1	NM_031990;NM_175847;NM_031991;NM_002819	Body
cg06223539	R	SHANK2	NM_012309	Body
cg07281370	R	MIR125B1;LOC399959	NR_029671;NR_024430	Body
cg14196824	R	BTNL2	NM_019602	Body
cg17098965	F	ZNF217;ZNF217	NM_006526;NM_006526	Body
cg24270542	R	SPATA13;SPATA13	NM_001166271;NM_153023	Body
cg16411152	R	ADAM29;ADAM29;ADAM29;ADAM29;ADAM29;ADAM29;ADAM29;ADAM29	NM_014269;NM_014269;NM_001130704;NM_001130704;NM_001130703;NM_001130705;NM_001130705;NM_001130703	Body
cg10947826	F	ADAMTS2;ADAMTS2	NM_021599;NM_014244	Body
cg10290679	R	ETS1;ETS1	NM_001143820;NM_001143820	Body
cg04623960	R	PKD1;PKD1	NM_001009944;NM_000296	Body
cg06557421	R	CPXM2	NM_198148	Body
cg05624478	R	PTRF	NM_012232	Body
cg02954562	R	IFFO1;IFFO1;IFFO1	NM_080730;NM_001039670;NM_080731	Body
cg01814191	R	DUSP6;DUSP6	NM_001946;NM_022652	Body
cg14266999	R	VPS52;RPS18	NM_022553;NM_022551	Body
cg04162999	R	CCDC88B	NM_032251	Body
cg26012050	F	PCSK2	NM_002594	Body
cg06819923	R	ZP2	NM_003460	Body
cg20570313	R	MRGPRF;MRGPRF	NM_001098515;NM_145015	Body
cg07793148	R	C1orf200;PIK3CD	NR_027045;NM_005026	Body
cg06478504	F	HDAC4	NM_006037	Body
cg17202313	F	SOX2OT	NR_004053	Body
cg13447566	F	FIBCD1;FIBCD1	NM_032843;NM_001145106	Body
cg02578944	F	NKAPL	NM_001007531	Body
cg20712263	R	GPR133;GPR133	NM_198827;NM_198827	Body
cg21752383	F	PCDHGA4;PCDHGA2;PCDHGB2;PCDHGA1;PCDHGB1;PCDHGA3;PCDHGB2	NM_018917;NM_018915;NM_018923;NM_018912;NM_018922;NM_018916;NM_032096	Body
cg10399269	R	CACNA1H;CACNA1H	NM_021098;NM_001005407	Body
cg08711175	R	NXPH4	NM_007224	Body
cg05270617	F	ARMC3	NM_173081	Body
cg10582871	F	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg00611227	R	DPP10;DPP10	NM_001004360;NM_020868	Body
cg11002119	F	CUGBP2;CUGBP2	NM_006561;NM_001025077	Body
cg22332722	R	CDH2	NM_001792	Body
cg10251550	R	NTRK3;NTRK3;NTRK3	NM_001007156;NM_001012338;NM_002530	Body
cg09565319	R	SMOC2;SMOC2	NM_022138;NM_001166412	Body
cg07916022	F	GPR39;LYPD1;LYPD1	NM_001508;NM_144586;NM_001077427	Body
cg11086547	R	CUGBP2;CUGBP2;CUGBP2;CUGBP2	NM_001025076;NM_006561;NM_001025077;NM_001083591	Body
cg20665774	F	NFIX	NM_002501	Body
cg01681525	F	BAHCC1	NM_001080519	Body
cg14725631	R	ZFP42	NM_174900	Body
cg13852284	F	C10orf11	NM_032024	Body
cg13841979	F	SLC2A9;SLC2A9	NM_020041;NM_001001290	Body
cg13014457	F	CADM1;CADM1	NM_001098517;NM_014333	Body
cg22915582	F	GATA2;GATA2;GATA2	NM_001145661;NM_032638;NM_001145662	Body
cg07300384	R	KCNIP4;KCNIP4;KCNIP4;KCNIP4;KCNIP4	NM_147183;NM_001035003;NM_001035004;NM_147182;NM_025221	Body
cg08789022	R	SLC30A3	NM_003459	Body
cg02213684	R	PITX1	NM_002653	Body
cg07414525	F	CHL1	NM_006614	Body
cg02402368	R	ANGPT2;ANGPT2;ANGPT2;ANGPT2;ANGPT2;ANGPT2;MCPH1	NM_001118888;NM_001147;NM_001118887;NM_001118888;NM_001147;NM_001118887;NM_024596	Body
cg01176363	F	LIME1	NM_017806	Body
cg05583240	F	ALDH1L2;ALDH1L2	NR_027752;NM_001034173	Body
cg24376689	F	TNXB	NM_019105	Body
cg08653904	R	RERE;RERE	NM_012102;NM_001042681	Body
cg14476562	F	NFIB	NM_005596	Body
cg02014853	F	GABBR1;GABBR1;GABBR1	NM_021904;NM_021903;NM_001470	Body
cg15697476	R	TNXB	NM_019105	Body
cg26495303	F	EMX2OS	NR_002791	Body
cg06750897	F	PBX1	NM_002585	Body
cg05923197	R	BMP4;BMP4;BMP4	NM_130850;NM_001202;NM_130851	Body
cg09108394	R	PRKCB;PRKCB	NM_002738;NM_212535	Body
cg08584759	F	C10orf47	NM_153256	Body
cg07092233	R	SYNE1;SYNE1	NM_182961;NM_033071	Body
cg16392754	R	RPL26L1	NM_016093	Body
cg22650617	F	FIGLA	NM_001004311	Body
cg09191750	R	HTRA1	NM_002775	Body
cg13456321	F	NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172388;NM_172389;NM_172387	Body
cg12415569	F	SLC6A12;SLC6A12;SLC6A12;SLC6A12	NM_001122847;NM_001122847;NM_003044;NM_001122848	Body
cg19514542	R	CPXM2	NM_198148	Body
cg08327690	R	EPS8L2	NM_022772	Body
cg06382559	R	TLX1	NM_005521	Body
cg22809920	R	RBPJL;MATN4;MATN4;RBPJL;MATN4	NM_014276;NM_003833;NM_030592;NM_014276;NM_030590	Body
cg09669354	R	LOC146336	NR_027242	Body
cg20168964	R	TMEM132D	NM_133448	Body
cg02185675	R	LRRC6	NM_012472	Body
cg24027937	R	PALM;PALM	NM_002579;NM_001040134	Body
cg01443390	R	FGFRL1;FGFRL1;FGFRL1	NM_001004358;NM_001004356;NM_021923	Body
cg02674384	F	SIAH3;SIAH3	NM_198849;NM_198849	Body
cg03310087	R	IGF1R	NM_000875	Body
cg26408224	F	MSI2;MSI2	NM_138962;NM_170721	Body
cg07435445	R	AMN	NM_030943	Body
cg01807748	R	ABCA4	NM_000350	Body
cg11478320	R	CSMD3;CSMD3	NM_052900;NM_198123	Body
cg12245717	R	C20orf56	NR_001558	Body
cg03081743	F	IFT140	NM_014714	Body
cg10099415	R	NRXN1;NRXN1;NRXN1	NM_004801;NM_001135659;NM_138735	Body
cg12910797	F	HOXB3;HOXB3	NM_002146;NM_002146	Body
cg27127608	F	EBF1	NM_024007	Body
cg23665080	F	NLRP4	NM_134444	Body
cg24719487	R	GIPC2	NM_017655	Body
cg01402852	F	TRIM5;TRIM5;TRIM5;TRIM5;TRIM5	NM_033092;NM_033093;NM_033092;NM_033034;NM_033034	Body
cg14178336	R	CALN1;CALN1	NM_001017440;NM_031468	Body
cg02126235	R	SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1;SERPINA1	NM_001127701;NM_001127703;NM_001002236;NM_001127702;NM_000295;NM_001127704;NM_001127706;NM_001127700;NM_001127705;NM_001002235;NM_000295;NM_001127707	Body
cg06223834	R	ADCY9	NM_001116	Body
cg24671344	R	PDPN;PDPN;PDPN;PDPN	NM_001006624;NM_001006625;NM_006474;NM_198389	Body
cg22035229	R	MSH4;MSH4	NM_002440;NM_002440	Body
cg07352345	R	ARL10	NM_173664	Body
cg25142500	F	FLJ90757	NR_026857	Body
cg15357118	F	UGGT1;UGGT1	NM_020120;NR_027671	Body
cg04804648	F	KIF19	NM_153209	Body
cg00317626	F	SLC1A7	NM_006671	Body
cg10715223	R	SNX31;SNX31	NM_152628;NM_152628	Body
cg10677372	R	DPP6;DPP6;DPP6	NM_001936;NM_130797;NM_001039350	Body
cg26074470	F	C8orf34	NM_052958	Body
cg02389931	F	DIP2C	NM_014974	Body
cg15781542	R	GLTSCR1	NM_015711	Body
cg22368204	R	KCNQ2;KCNQ2;KCNQ2;KCNQ2	NM_172108;NM_172106;NM_172107;NM_004518	Body
cg05752393	F	SIGLEC15	NM_213602	Body
cg23748514	F	PPAPDC1A	NM_001030059	Body
cg06100807	F	RHCG	NM_016321	Body
cg25719378	R	CTBP1;CTBP1	NM_001328;NM_001012614	Body
cg10622551	R	ZFYVE28	NM_020972	Body
cg04176452	R	TTC9	NM_015351	Body
cg00615485	F	CHN2;CHN2;CHN2	NM_001039936;NM_004067;NM_001039936	Body
cg26279216	R	MGMT	NM_002412	Body
cg00220737	R	KCTD8	NM_198353	Body
cg00437360	F	HS3ST3B1	NM_006041	Body
cg14468055	F	RALGDS	NM_001042368	Body
cg05876174	F	IRX2;IRX2	NM_033267;NM_001134222	Body
cg26607620	F	DLGAP2	NM_004745	Body
cg27278787	F	DLGAP1;DLGAP1	NM_001003809;NM_004746	Body
cg02355885	F	ALK	NM_004304	Body
cg06514727	F	PTPRC;PTPRC;PTPRC	NM_080922;NM_002838;NM_080921	Body
cg19917412	R	NAALADL1	NM_005468	Body
cg17843665	F	MIPEP	NM_005932	Body
cg17382459	F	NLRP4;NLRP4;NLRP11	NM_134444;NM_134444;NM_145007	Body
cg00510507	R	ANK3;ANK3;ANK3	NM_020987;NM_001149;NM_001149	Body
cg09712066	R	PART1;PART1;PDE4D;PART1	NR_028508;NR_024617;NM_001165899;NR_028509	Body
cg11854981	F	TRERF1	NM_033502	Body
cg24958687	F	PCDHB5	NM_015669	Body
cg20663432	F	ANO2	NM_020373	Body
cg23326536	R	EDNRB;EDNRB;EDNRB	NM_001122659;NM_003991;NM_000115	Body
cg22816865	R	ODZ2	NM_001122679	Body
cg17726105	R	MIR100;LOC399959	NR_029515;NR_024430	Body
cg02889418	R	NFATC1;NFATC1;NFATC1;NFATC1;NFATC1	NM_006162;NM_172390;NM_172388;NM_172389;NM_172387	Body
cg24480379	R	SELENBP1;SELENBP1	NM_003944;NM_003944	Body
cg11040181	R	MYOM2	NM_003970	Body
cg05667348	F	VAX1	NM_199131	Body
cg09791746	F	ADAMTSL5	NM_213604	Body
cg16609181	R	HMHA1	NM_012292	Body
cg27144670	F	TMOD3	NM_014547	Body
cg09161412	F	MYO15A	NM_016239	Body
cg26677288	R	KIF26B	NM_018012	Body
cg11745019	F	ANGPT1	NM_001146	Body
cg24948406	R	HOXB1;HOXB1	NM_002144;NM_002144	Body
cg17545182	R	LOC148824;OR2C3	NR_027309;NM_198074	Body
cg22978940	F	COL18A1;COL18A1;COL18A1	NM_130444;NM_030582;NM_130445	Body
cg08980987	R	BCAT1	NM_005504	Body
cg20471691	F	LOC404266;LOC404266;HOXB6	NR_033204;NR_033201;NM_018952	Body
cg17221941	F	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg10650018	F	HTR7;HTR7;HTR7	NM_019860;NM_000872;NM_019859	Body
cg24293689	F	CASZ1;CASZ1	NM_017766;NM_001079843	Body
cg05492975	R	CDH4	NM_001794	Body
cg13748799	R	CUGBP2	NM_001025077	Body
cg22410478	F	C6orf186	NM_001123364	Body
